instant,date,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,bln,musim,cuaca
11265,2012-04-19,2,1,4,13,0,4,Weekday,1,0.56,0.5303,0.46,0.0,52,186,238,Apr,Summer,Clear
11266,2012-04-19,2,1,4,14,0,4,Weekday,1,0.58,0.5455,0.43,0.0,54,183,237,Apr,Summer,Clear
11267,2012-04-19,2,1,4,15,0,4,Weekday,1,0.6,0.6212,0.43,0.0,66,196,262,Apr,Summer,Clear
11268,2012-04-19,2,1,4,16,0,4,Weekday,1,0.62,0.6212,0.41,0.1045,63,324,387,Apr,Summer,Clear
11269,2012-04-19,2,1,4,17,0,4,Weekday,1,0.6,0.6212,0.43,0.0896,85,663,748,Apr,Summer,Clear
11270,2012-04-19,2,1,4,18,0,4,Weekday,1,0.6,0.6212,0.43,0.0896,99,677,776,Apr,Summer,Clear
11271,2012-04-19,2,1,4,19,0,4,Weekday,1,0.58,0.5455,0.46,0.1343,70,516,586,Apr,Summer,Clear
11272,2012-04-19,2,1,4,20,0,4,Weekday,1,0.56,0.5303,0.49,0.2239,52,352,404,Apr,Summer,Clear
11273,2012-04-19,2,1,4,21,0,4,Weekday,1,0.52,0.5,0.55,0.1045,27,240,267,Apr,Summer,Clear
11274,2012-04-19,2,1,4,22,0,4,Weekday,1,0.52,0.5,0.59,0.194,29,219,248,Apr,Summer,Clear
11275,2012-04-19,2,1,4,23,0,4,Weekday,1,0.5,0.4848,0.63,0.1045,20,124,144,Apr,Summer,Clear
11276,2012-04-20,2,1,4,0,0,5,Weekday,1,0.48,0.4697,0.67,0.1045,5,59,64,Apr,Summer,Clear
11277,2012-04-20,2,1,4,1,0,5,Weekday,1,0.46,0.4545,0.82,0.194,3,22,25,Apr,Summer,Clear
11278,2012-04-20,2,1,4,2,0,5,Weekday,1,0.44,0.4394,0.88,0.194,3,18,21,Apr,Summer,Clear
11279,2012-04-20,2,1,4,3,0,5,Weekday,1,0.44,0.4394,0.88,0.1045,1,9,10,Apr,Summer,Clear
11280,2012-04-20,2,1,4,4,0,5,Weekday,1,0.42,0.4242,0.94,0.1045,0,3,3,Apr,Summer,Clear
11281,2012-04-20,2,1,4,5,0,5,Weekday,1,0.42,0.4242,0.94,0.0,1,24,25,Apr,Summer,Clear
11282,2012-04-20,2,1,4,6,0,5,Weekday,1,0.42,0.4242,0.88,0.0,8,105,113,Apr,Summer,Clear
11283,2012-04-20,2,1,4,7,0,5,Weekday,1,0.42,0.4242,0.94,0.0,9,350,359,Apr,Summer,Clear
11284,2012-04-20,2,1,4,8,0,5,Weekday,1,0.44,0.4394,0.94,0.0,32,668,700,Apr,Summer,Clear
11285,2012-04-20,2,1,4,9,0,5,Weekday,1,0.46,0.4545,0.88,0.0896,30,329,359,Apr,Summer,Clear
11286,2012-04-20,2,1,4,10,0,5,Weekday,1,0.5,0.4848,0.77,0.194,67,170,237,Apr,Summer,Clear
11287,2012-04-20,2,1,4,11,0,5,Weekday,1,0.54,0.5152,0.68,0.1642,64,190,254,Apr,Summer,Clear
11288,2012-04-20,2,1,4,12,0,5,Weekday,1,0.58,0.5455,0.53,0.194,102,260,362,Apr,Summer,Clear
11289,2012-04-20,2,1,4,13,0,5,Weekday,1,0.62,0.6212,0.43,0.194,105,276,381,Apr,Summer,Clear
11290,2012-04-20,2,1,4,14,0,5,Weekday,1,0.64,0.6212,0.44,0.2239,156,238,394,Apr,Summer,Clear
11291,2012-04-20,2,1,4,15,0,5,Weekday,1,0.64,0.6212,0.47,0.194,145,262,407,Apr,Summer,Clear
11292,2012-04-20,2,1,4,16,0,5,Weekday,1,0.66,0.6212,0.44,0.194,151,429,580,Apr,Summer,Clear
11293,2012-04-20,2,1,4,17,0,5,Weekday,1,0.64,0.6212,0.47,0.2836,122,697,819,Apr,Summer,Clear
11294,2012-04-20,2,1,4,18,0,5,Weekday,1,0.62,0.6212,0.5,0.2836,110,558,668,Apr,Summer,Clear
11295,2012-04-20,2,1,4,19,0,5,Weekday,1,0.6,0.6212,0.53,0.194,82,410,492,Apr,Summer,Clear
11296,2012-04-20,2,1,4,20,0,5,Weekday,1,0.58,0.5455,0.56,0.1642,52,289,341,Apr,Summer,Clear
11297,2012-04-20,2,1,4,21,0,5,Weekday,1,0.56,0.5303,0.68,0.1343,35,252,287,Apr,Summer,Clear
11298,2012-04-20,2,1,4,22,0,5,Weekday,1,0.54,0.5152,0.68,0.2537,26,176,202,Apr,Summer,Clear
11299,2012-04-20,2,1,4,23,0,5,Weekday,1,0.52,0.5,0.72,0.1343,31,156,187,Apr,Summer,Clear
11300,2012-04-21,2,1,4,0,0,6,Weekend,1,0.52,0.5,0.77,0.2239,31,111,142,Apr,Summer,Clear
11301,2012-04-21,2,1,4,1,0,6,Weekend,1,0.52,0.5,0.77,0.2239,24,64,88,Apr,Summer,Clear
11302,2012-04-21,2,1,4,2,0,6,Weekend,1,0.52,0.5,0.77,0.1343,12,69,81,Apr,Summer,Clear
11303,2012-04-21,2,1,4,3,0,6,Weekend,1,0.5,0.4848,0.82,0.2239,4,25,29,Apr,Summer,Clear
11304,2012-04-21,2,1,4,4,0,6,Weekend,1,0.5,0.4848,0.82,0.2537,0,9,9,Apr,Summer,Clear
11305,2012-04-21,2,1,4,5,0,6,Weekend,1,0.5,0.4848,0.82,0.2537,0,1,1,Apr,Summer,Clear
11306,2012-04-21,2,1,4,6,0,6,Weekend,1,0.5,0.4848,0.82,0.2239,10,21,31,Apr,Summer,Clear
11307,2012-04-21,2,1,4,7,0,6,Weekend,1,0.5,0.4848,0.82,0.2836,21,55,76,Apr,Summer,Clear
11308,2012-04-21,2,1,4,8,0,6,Weekend,1,0.52,0.5,0.81,0.2537,52,149,201,Apr,Summer,Clear
11309,2012-04-21,2,1,4,9,0,6,Weekend,1,0.54,0.5152,0.77,0.1642,115,216,331,Apr,Summer,Clear
11310,2012-04-21,2,1,4,10,0,6,Weekend,1,0.6,0.6061,0.64,0.2836,183,299,482,Apr,Summer,Clear
11311,2012-04-21,2,1,4,11,0,6,Weekend,1,0.62,0.6061,0.61,0.3284,260,348,608,Apr,Summer,Clear
11312,2012-04-21,2,1,4,12,0,6,Weekend,1,0.64,0.6212,0.57,0.2239,262,378,640,Apr,Summer,Clear
11313,2012-04-21,2,1,4,13,0,6,Weekend,1,0.66,0.6212,0.54,0.2239,291,358,649,Apr,Summer,Clear
11314,2012-04-21,2,1,4,14,0,6,Weekend,1,0.7,0.6364,0.45,0.2836,278,331,609,Apr,Summer,Clear
11315,2012-04-21,2,1,4,15,0,6,Weekend,1,0.72,0.6515,0.39,0.2537,267,361,628,Apr,Summer,Clear
11316,2012-04-21,2,1,4,16,0,6,Weekend,1,0.7,0.6364,0.42,0.3284,267,372,639,Apr,Summer,Clear
11317,2012-04-21,2,1,4,17,0,6,Weekend,2,0.74,0.6515,0.3,0.3881,259,309,568,Apr,Summer,Cloudy
11318,2012-04-21,2,1,4,18,0,6,Weekend,2,0.68,0.6364,0.47,0.4925,133,283,416,Apr,Summer,Cloudy
11319,2012-04-21,2,1,4,19,0,6,Weekend,3,0.56,0.5303,0.73,0.4925,9,45,54,Apr,Summer,Light Snow
11320,2012-04-21,2,1,4,20,0,6,Weekend,3,0.5,0.4848,0.82,0.2985,5,34,39,Apr,Summer,Light Snow
11321,2012-04-21,2,1,4,21,0,6,Weekend,3,0.5,0.4848,0.82,0.3881,20,82,102,Apr,Summer,Light Snow
11322,2012-04-21,2,1,4,22,0,6,Weekend,1,0.48,0.4697,0.82,0.2985,20,90,110,Apr,Summer,Clear
11323,2012-04-21,2,1,4,23,0,6,Weekend,2,0.46,0.4545,0.82,0.2836,18,73,91,Apr,Summer,Cloudy
11324,2012-04-22,2,1,4,0,0,0,Weekend,2,0.46,0.4545,0.82,0.194,32,85,117,Apr,Summer,Cloudy
11325,2012-04-22,2,1,4,1,0,0,Weekend,2,0.46,0.4545,0.82,0.3284,10,63,73,Apr,Summer,Cloudy
11326,2012-04-22,2,1,4,2,0,0,Weekend,1,0.46,0.4545,0.72,0.2836,7,49,56,Apr,Summer,Clear
11327,2012-04-22,2,1,4,3,0,0,Weekend,2,0.44,0.4394,0.82,0.1642,7,33,40,Apr,Summer,Cloudy
11328,2012-04-22,2,1,4,4,0,0,Weekend,2,0.44,0.4394,0.77,0.1642,0,7,7,Apr,Summer,Cloudy
11329,2012-04-22,2,1,4,5,0,0,Weekend,2,0.44,0.4394,0.77,0.2239,0,6,6,Apr,Summer,Cloudy
11330,2012-04-22,2,1,4,6,0,0,Weekend,2,0.44,0.4394,0.72,0.3284,6,6,12,Apr,Summer,Cloudy
11331,2012-04-22,2,1,4,7,0,0,Weekend,3,0.42,0.4242,0.77,0.3881,2,22,24,Apr,Summer,Light Snow
11332,2012-04-22,2,1,4,8,0,0,Weekend,3,0.4,0.4091,0.82,0.2537,8,43,51,Apr,Summer,Light Snow
11333,2012-04-22,2,1,4,9,0,0,Weekend,3,0.4,0.4091,0.82,0.2537,8,71,79,Apr,Summer,Light Snow
11334,2012-04-22,2,1,4,10,0,0,Weekend,3,0.38,0.3939,0.82,0.3284,11,57,68,Apr,Summer,Light Snow
11335,2012-04-22,2,1,4,11,0,0,Weekend,3,0.38,0.3939,0.87,0.2985,7,70,77,Apr,Summer,Light Snow
11336,2012-04-22,2,1,4,12,0,0,Weekend,3,0.38,0.3939,0.87,0.3284,5,56,61,Apr,Summer,Light Snow
11337,2012-04-22,2,1,4,13,0,0,Weekend,3,0.38,0.3939,0.82,0.3582,5,47,52,Apr,Summer,Light Snow
11338,2012-04-22,2,1,4,14,0,0,Weekend,3,0.38,0.3939,0.87,0.3284,3,50,53,Apr,Summer,Light Snow
11339,2012-04-22,2,1,4,15,0,0,Weekend,3,0.38,0.3939,0.87,0.3881,0,38,38,Apr,Summer,Light Snow
11340,2012-04-22,2,1,4,16,0,0,Weekend,3,0.38,0.3939,0.87,0.4478,4,32,36,Apr,Summer,Light Snow
11341,2012-04-22,2,1,4,17,0,0,Weekend,3,0.36,0.3182,0.93,0.4478,2,25,27,Apr,Summer,Light Snow
11342,2012-04-22,2,1,4,18,0,0,Weekend,3,0.36,0.3182,0.93,0.4478,1,38,39,Apr,Summer,Light Snow
11343,2012-04-22,2,1,4,19,0,0,Weekend,3,0.36,0.3182,0.87,0.5224,1,34,35,Apr,Summer,Light Snow
11344,2012-04-22,2,1,4,20,0,0,Weekend,3,0.36,0.3333,0.93,0.4179,1,34,35,Apr,Summer,Light Snow
11345,2012-04-22,2,1,4,21,0,0,Weekend,3,0.36,0.3333,0.87,0.3881,0,11,11,Apr,Summer,Light Snow
11346,2012-04-22,2,1,4,22,0,0,Weekend,3,0.34,0.2879,0.87,0.5224,0,13,13,Apr,Summer,Light Snow
11347,2012-04-22,2,1,4,23,0,0,Weekend,3,0.36,0.3182,0.81,0.4627,0,17,17,Apr,Summer,Light Snow
11348,2012-04-23,2,1,4,0,0,1,Weekday,3,0.36,0.3333,0.81,0.4179,0,6,6,Apr,Summer,Light Snow
11349,2012-04-23,2,1,4,1,0,1,Weekday,3,0.34,0.303,0.87,0.3582,1,1,2,Apr,Summer,Light Snow
11350,2012-04-23,2,1,4,2,0,1,Weekday,2,0.32,0.303,0.87,0.3284,1,3,4,Apr,Summer,Cloudy
11351,2012-04-23,2,1,4,3,0,1,Weekday,2,0.32,0.303,0.81,0.2836,0,1,1,Apr,Summer,Cloudy
11352,2012-04-23,2,1,4,4,0,1,Weekday,3,0.3,0.2879,0.81,0.2836,0,3,3,Apr,Summer,Light Snow
11353,2012-04-23,2,1,4,5,0,1,Weekday,3,0.3,0.2879,0.81,0.2836,0,14,14,Apr,Summer,Light Snow
11354,2012-04-23,2,1,4,6,0,1,Weekday,2,0.3,0.2727,0.81,0.2985,2,43,45,Apr,Summer,Cloudy
11355,2012-04-23,2,1,4,7,0,1,Weekday,3,0.3,0.2879,0.81,0.2537,1,206,207,Apr,Summer,Light Snow
11356,2012-04-23,2,1,4,8,0,1,Weekday,2,0.3,0.2727,0.75,0.3284,11,471,482,Apr,Summer,Cloudy
11357,2012-04-23,2,1,4,9,0,1,Weekday,2,0.3,0.2727,0.75,0.3881,17,255,272,Apr,Summer,Cloudy
11358,2012-04-23,2,1,4,10,0,1,Weekday,2,0.32,0.303,0.7,0.3284,12,88,100,Apr,Summer,Cloudy
11359,2012-04-23,2,1,4,11,0,1,Weekday,2,0.32,0.2879,0.7,0.3582,10,91,101,Apr,Summer,Cloudy
11360,2012-04-23,2,1,4,12,0,1,Weekday,3,0.34,0.303,0.71,0.3582,12,117,129,Apr,Summer,Light Snow
11361,2012-04-23,2,1,4,13,0,1,Weekday,3,0.34,0.303,0.66,0.3881,9,98,107,Apr,Summer,Light Snow
11362,2012-04-23,2,1,4,14,0,1,Weekday,3,0.36,0.3182,0.62,0.4478,12,102,114,Apr,Summer,Light Snow
11363,2012-04-23,2,1,4,15,0,1,Weekday,2,0.36,0.3333,0.62,0.3881,11,101,112,Apr,Summer,Cloudy
11364,2012-04-23,2,1,4,16,0,1,Weekday,3,0.3,0.2727,0.81,0.3582,10,93,103,Apr,Summer,Light Snow
11365,2012-04-23,2,1,4,17,0,1,Weekday,3,0.3,0.2727,0.82,0.3284,13,219,232,Apr,Summer,Light Snow
11366,2012-04-23,2,1,4,18,0,1,Weekday,3,0.32,0.3333,0.81,0.1343,10,369,379,Apr,Summer,Light Snow
11367,2012-04-23,2,1,4,19,0,1,Weekday,2,0.34,0.3182,0.76,0.2239,11,287,298,Apr,Summer,Cloudy
11368,2012-04-23,2,1,4,20,0,1,Weekday,2,0.32,0.3182,0.76,0.1642,17,186,203,Apr,Summer,Cloudy
11369,2012-04-23,2,1,4,21,0,1,Weekday,2,0.32,0.303,0.81,0.2239,7,145,152,Apr,Summer,Cloudy
11370,2012-04-23,2,1,4,22,0,1,Weekday,1,0.32,0.3182,0.76,0.194,18,71,89,Apr,Summer,Clear
11371,2012-04-23,2,1,4,23,0,1,Weekday,1,0.32,0.3182,0.76,0.1642,10,49,59,Apr,Summer,Clear
11372,2012-04-24,2,1,4,0,0,2,Weekday,2,0.32,0.3333,0.76,0.1343,0,13,13,Apr,Summer,Cloudy
11373,2012-04-24,2,1,4,1,0,2,Weekday,2,0.32,0.3333,0.81,0.1343,1,6,7,Apr,Summer,Cloudy
11374,2012-04-24,2,1,4,2,0,2,Weekday,1,0.32,0.3182,0.81,0.194,0,3,3,Apr,Summer,Clear
11375,2012-04-24,2,1,4,3,0,2,Weekday,1,0.32,0.303,0.81,0.2239,0,2,2,Apr,Summer,Clear
11376,2012-04-24,2,1,4,4,0,2,Weekday,1,0.3,0.2879,0.7,0.194,0,3,3,Apr,Summer,Clear
11377,2012-04-24,2,1,4,5,0,2,Weekday,1,0.3,0.2879,0.7,0.194,0,22,22,Apr,Summer,Clear
11378,2012-04-24,2,1,4,6,0,2,Weekday,1,0.3,0.2879,0.7,0.2239,3,117,120,Apr,Summer,Clear
11379,2012-04-24,2,1,4,7,0,2,Weekday,1,0.32,0.303,0.66,0.2836,3,387,390,Apr,Summer,Clear
11380,2012-04-24,2,1,4,8,0,2,Weekday,1,0.34,0.3182,0.61,0.2537,12,599,611,Apr,Summer,Clear
11381,2012-04-24,2,1,4,9,0,2,Weekday,1,0.4,0.4091,0.47,0.3582,6,302,308,Apr,Summer,Clear
11382,2012-04-24,2,1,4,10,0,2,Weekday,1,0.42,0.4242,0.47,0.2985,33,129,162,Apr,Summer,Clear
11383,2012-04-24,2,1,4,11,0,2,Weekday,1,0.46,0.4545,0.31,0.3881,27,157,184,Apr,Summer,Clear
11384,2012-04-24,2,1,4,12,0,2,Weekday,1,0.48,0.4697,0.29,0.3881,36,188,224,Apr,Summer,Clear
11385,2012-04-24,2,1,4,13,0,2,Weekday,1,0.5,0.4848,0.29,0.3881,35,189,224,Apr,Summer,Clear
11386,2012-04-24,2,1,4,14,0,2,Weekday,1,0.5,0.4848,0.25,0.3881,50,166,216,Apr,Summer,Clear
11387,2012-04-24,2,1,4,15,0,2,Weekday,1,0.5,0.4848,0.23,0.4179,60,176,236,Apr,Summer,Clear
11388,2012-04-24,2,1,4,16,0,2,Weekday,1,0.5,0.4848,0.23,0.194,54,308,362,Apr,Summer,Clear
11389,2012-04-24,2,1,4,17,0,2,Weekday,1,0.52,0.5,0.22,0.3881,72,619,691,Apr,Summer,Clear
11390,2012-04-24,2,1,4,18,0,2,Weekday,1,0.5,0.4848,0.18,0.0,52,580,632,Apr,Summer,Clear
11391,2012-04-24,2,1,4,19,0,2,Weekday,1,0.5,0.4848,0.18,0.2537,33,449,482,Apr,Summer,Clear
11392,2012-04-24,2,1,4,20,0,2,Weekday,1,0.48,0.4697,0.21,0.3284,16,269,285,Apr,Summer,Clear
11393,2012-04-24,2,1,4,21,0,2,Weekday,2,0.46,0.4545,0.28,0.1642,13,213,226,Apr,Summer,Cloudy
11394,2012-04-24,2,1,4,22,0,2,Weekday,1,0.44,0.4394,0.35,0.1045,8,149,157,Apr,Summer,Clear
11395,2012-04-24,2,1,4,23,0,2,Weekday,1,0.42,0.4242,0.38,0.0896,4,69,73,Apr,Summer,Clear
11396,2012-04-25,2,1,4,0,0,3,Weekday,1,0.44,0.4394,0.38,0.0,13,23,36,Apr,Summer,Clear
11397,2012-04-25,2,1,4,1,0,3,Weekday,1,0.42,0.4242,0.41,0.0,8,17,25,Apr,Summer,Clear
11398,2012-04-25,2,1,4,2,0,3,Weekday,1,0.36,0.3788,0.62,0.0,1,6,7,Apr,Summer,Clear
11399,2012-04-25,2,1,4,3,0,3,Weekday,1,0.32,0.3333,0.7,0.0896,0,3,3,Apr,Summer,Clear
11400,2012-04-25,2,1,4,4,0,3,Weekday,1,0.34,0.3485,0.66,0.0896,0,6,6,Apr,Summer,Clear
11401,2012-04-25,2,1,4,5,0,3,Weekday,1,0.34,0.3636,0.66,0.0,0,24,24,Apr,Summer,Clear
11402,2012-04-25,2,1,4,6,0,3,Weekday,1,0.34,0.3636,0.66,0.0,3,103,106,Apr,Summer,Clear
11403,2012-04-25,2,1,4,7,0,3,Weekday,1,0.34,0.3636,0.71,0.0,13,376,389,Apr,Summer,Clear
11404,2012-04-25,2,1,4,8,0,3,Weekday,1,0.36,0.3636,0.76,0.0896,20,634,654,Apr,Summer,Clear
11405,2012-04-25,2,1,4,9,0,3,Weekday,1,0.42,0.4242,0.54,0.0,33,288,321,Apr,Summer,Clear
11406,2012-04-25,2,1,4,10,0,3,Weekday,1,0.52,0.5,0.34,0.0,44,138,182,Apr,Summer,Clear
11407,2012-04-25,2,1,4,11,0,3,Weekday,1,0.52,0.5,0.32,0.1343,42,177,219,Apr,Summer,Clear
11408,2012-04-25,2,1,4,12,0,3,Weekday,1,0.54,0.5152,0.28,0.2836,49,220,269,Apr,Summer,Clear
11409,2012-04-25,2,1,4,13,0,3,Weekday,1,0.56,0.5303,0.26,0.2239,35,193,228,Apr,Summer,Clear
11410,2012-04-25,2,1,4,14,0,3,Weekday,1,0.56,0.5303,0.22,0.3582,47,176,223,Apr,Summer,Clear
11411,2012-04-25,2,1,4,15,0,3,Weekday,1,0.58,0.5455,0.19,0.1642,47,182,229,Apr,Summer,Clear
11412,2012-04-25,2,1,4,16,0,3,Weekday,1,0.6,0.5909,0.2,0.3284,49,327,376,Apr,Summer,Clear
11413,2012-04-25,2,1,4,17,0,3,Weekday,1,0.6,0.5909,0.2,0.2985,68,664,732,Apr,Summer,Clear
11414,2012-04-25,2,1,4,18,0,3,Weekday,1,0.6,0.5909,0.2,0.2836,60,649,709,Apr,Summer,Clear
11415,2012-04-25,2,1,4,19,0,3,Weekday,1,0.6,0.5909,0.2,0.194,42,501,543,Apr,Summer,Clear
11416,2012-04-25,2,1,4,20,0,3,Weekday,1,0.56,0.5303,0.22,0.0896,22,358,380,Apr,Summer,Clear
11417,2012-04-25,2,1,4,21,0,3,Weekday,1,0.52,0.5,0.52,0.1343,27,212,239,Apr,Summer,Clear
11418,2012-04-25,2,1,4,22,0,3,Weekday,1,0.5,0.4848,0.51,0.0,22,170,192,Apr,Summer,Clear
11419,2012-04-25,2,1,4,23,0,3,Weekday,2,0.5,0.4848,0.51,0.0896,10,94,104,Apr,Summer,Cloudy
11420,2012-04-26,2,1,4,0,0,4,Weekday,2,0.48,0.4697,0.63,0.0,1,42,43,Apr,Summer,Cloudy
11421,2012-04-26,2,1,4,1,0,4,Weekday,2,0.48,0.4697,0.48,0.0896,1,22,23,Apr,Summer,Cloudy
11422,2012-04-26,2,1,4,2,0,4,Weekday,2,0.48,0.4697,0.55,0.1045,3,10,13,Apr,Summer,Cloudy
11423,2012-04-26,2,1,4,3,0,4,Weekday,2,0.48,0.4697,0.55,0.0896,1,5,6,Apr,Summer,Cloudy
11424,2012-04-26,2,1,4,4,0,4,Weekday,2,0.48,0.4697,0.59,0.0896,1,2,3,Apr,Summer,Cloudy
11425,2012-04-26,2,1,4,5,0,4,Weekday,2,0.48,0.4697,0.63,0.1343,0,17,17,Apr,Summer,Cloudy
11426,2012-04-26,2,1,4,6,0,4,Weekday,2,0.48,0.4697,0.63,0.2537,5,122,127,Apr,Summer,Cloudy
11427,2012-04-26,2,1,4,7,0,4,Weekday,3,0.46,0.4545,0.82,0.3582,3,222,225,Apr,Summer,Light Snow
11428,2012-04-26,2,1,4,8,0,4,Weekday,3,0.46,0.4545,0.82,0.194,4,358,362,Apr,Summer,Light Snow
11429,2012-04-26,2,1,4,9,0,4,Weekday,3,0.46,0.4545,0.88,0.1642,12,189,201,Apr,Summer,Light Snow
11430,2012-04-26,2,1,4,10,0,4,Weekday,2,0.46,0.4545,0.94,0.1642,14,125,139,Apr,Summer,Cloudy
11431,2012-04-26,2,1,4,11,0,4,Weekday,2,0.46,0.4545,0.94,0.2239,16,135,151,Apr,Summer,Cloudy
11432,2012-04-26,2,1,4,12,0,4,Weekday,2,0.52,0.5,0.83,0.1343,24,180,204,Apr,Summer,Cloudy
11433,2012-04-26,2,1,4,13,0,4,Weekday,2,0.5,0.4848,0.82,0.1642,19,178,197,Apr,Summer,Cloudy
11434,2012-04-26,2,1,4,14,0,4,Weekday,2,0.54,0.5152,0.77,0.194,37,132,169,Apr,Summer,Cloudy
11435,2012-04-26,2,1,4,15,0,4,Weekday,2,0.52,0.5,0.83,0.3284,39,165,204,Apr,Summer,Cloudy
11436,2012-04-26,2,1,4,16,0,4,Weekday,2,0.52,0.5,0.83,0.2239,37,281,318,Apr,Summer,Cloudy
11437,2012-04-26,2,1,4,17,0,4,Weekday,1,0.54,0.5152,0.77,0.1642,49,565,614,Apr,Summer,Clear
11438,2012-04-26,2,1,4,18,0,4,Weekday,2,0.54,0.5152,0.77,0.194,75,589,664,Apr,Summer,Cloudy
11439,2012-04-26,2,1,4,19,0,4,Weekday,2,0.54,0.5152,0.77,0.2239,57,407,464,Apr,Summer,Cloudy
11440,2012-04-26,2,1,4,20,0,4,Weekday,1,0.54,0.5152,0.77,0.194,23,314,337,Apr,Summer,Clear
11441,2012-04-26,2,1,4,21,0,4,Weekday,1,0.52,0.5,0.83,0.2239,28,222,250,Apr,Summer,Clear
11442,2012-04-26,2,1,4,22,0,4,Weekday,1,0.52,0.5,0.83,0.1642,20,163,183,Apr,Summer,Clear
11443,2012-04-26,2,1,4,23,0,4,Weekday,1,0.5,0.4848,0.88,0.1642,6,106,112,Apr,Summer,Clear
11444,2012-04-27,2,1,4,0,0,5,Weekday,1,0.54,0.5152,0.68,0.5522,12,61,73,Apr,Summer,Clear
11445,2012-04-27,2,1,4,1,0,5,Weekday,1,0.5,0.4848,0.59,0.4478,3,32,35,Apr,Summer,Clear
11446,2012-04-27,2,1,4,2,0,5,Weekday,1,0.48,0.4697,0.59,0.4179,4,18,22,Apr,Summer,Clear
11447,2012-04-27,2,1,4,3,0,5,Weekday,1,0.44,0.4394,0.47,0.4925,1,2,3,Apr,Summer,Clear
11448,2012-04-27,2,1,4,4,0,5,Weekday,1,0.42,0.4242,0.44,0.2537,0,6,6,Apr,Summer,Clear
11449,2012-04-27,2,1,4,5,0,5,Weekday,1,0.42,0.4242,0.44,0.3582,0,19,19,Apr,Summer,Clear
11450,2012-04-27,2,1,4,6,0,5,Weekday,1,0.4,0.4091,0.43,0.2537,5,115,120,Apr,Summer,Clear
11451,2012-04-27,2,1,4,7,0,5,Weekday,1,0.38,0.3939,0.5,0.2836,10,305,315,Apr,Summer,Clear
11452,2012-04-27,2,1,4,8,0,5,Weekday,1,0.4,0.4091,0.5,0.0,17,575,592,Apr,Summer,Clear
11453,2012-04-27,2,1,4,9,0,5,Weekday,1,0.42,0.4242,0.44,0.4925,42,292,334,Apr,Summer,Clear
11454,2012-04-27,2,1,4,10,0,5,Weekday,1,0.44,0.4394,0.38,0.4179,64,172,236,Apr,Summer,Clear
11455,2012-04-27,2,1,4,11,0,5,Weekday,1,0.44,0.4394,0.38,0.3284,47,186,233,Apr,Summer,Clear
11456,2012-04-27,2,1,4,12,0,5,Weekday,1,0.46,0.4545,0.36,0.3582,63,244,307,Apr,Summer,Clear
11457,2012-04-27,2,1,4,13,0,5,Weekday,1,0.46,0.4545,0.33,0.3881,94,212,306,Apr,Summer,Clear
11458,2012-04-27,2,1,4,14,0,5,Weekday,1,0.46,0.4545,0.33,0.3284,94,206,300,Apr,Summer,Clear
11459,2012-04-27,2,1,4,15,0,5,Weekday,1,0.52,0.5,0.29,0.4925,101,223,324,Apr,Summer,Clear
11460,2012-04-27,2,1,4,16,0,5,Weekday,1,0.52,0.5,0.29,0.2537,105,335,440,Apr,Summer,Clear
11461,2012-04-27,2,1,4,17,0,5,Weekday,1,0.54,0.5152,0.24,0.3881,89,613,702,Apr,Summer,Clear
11462,2012-04-27,2,1,4,18,0,5,Weekday,1,0.52,0.5,0.25,0.3582,94,560,654,Apr,Summer,Clear
11463,2012-04-27,2,1,4,19,0,5,Weekday,1,0.5,0.4848,0.27,0.3881,62,379,441,Apr,Summer,Clear
11464,2012-04-27,2,1,4,20,0,5,Weekday,1,0.46,0.4545,0.31,0.2836,49,240,289,Apr,Summer,Clear
11465,2012-04-27,2,1,4,21,0,5,Weekday,1,0.44,0.4394,0.33,0.2985,23,185,208,Apr,Summer,Clear
11466,2012-04-27,2,1,4,22,0,5,Weekday,1,0.42,0.4242,0.38,0.2537,24,134,158,Apr,Summer,Clear
11467,2012-04-27,2,1,4,23,0,5,Weekday,1,0.4,0.4091,0.4,0.2537,11,105,116,Apr,Summer,Clear
11468,2012-04-28,2,1,4,0,0,6,Weekend,1,0.38,0.3939,0.43,0.1642,4,99,103,Apr,Summer,Clear
11469,2012-04-28,2,1,4,1,0,6,Weekend,1,0.36,0.3333,0.5,0.2985,7,60,67,Apr,Summer,Clear
11470,2012-04-28,2,1,4,2,0,6,Weekend,1,0.36,0.3485,0.43,0.1642,8,49,57,Apr,Summer,Clear
11471,2012-04-28,2,1,4,3,0,6,Weekend,1,0.34,0.3182,0.49,0.2239,3,23,26,Apr,Summer,Clear
11472,2012-04-28,2,1,4,4,0,6,Weekend,1,0.34,0.3333,0.49,0.1642,0,2,2,Apr,Summer,Clear
11473,2012-04-28,2,1,4,5,0,6,Weekend,1,0.34,0.3333,0.46,0.1343,2,3,5,Apr,Summer,Clear
11474,2012-04-28,2,1,4,6,0,6,Weekend,1,0.34,0.3333,0.49,0.194,10,18,28,Apr,Summer,Clear
11475,2012-04-28,2,1,4,7,0,6,Weekend,1,0.34,0.3333,0.49,0.1642,10,45,55,Apr,Summer,Clear
11476,2012-04-28,2,1,4,8,0,6,Weekend,1,0.38,0.3939,0.4,0.1343,24,134,158,Apr,Summer,Clear
11477,2012-04-28,2,1,4,9,0,6,Weekend,2,0.38,0.3939,0.37,0.0,45,169,214,Apr,Summer,Cloudy
